Version, 1.3 ,Room Amount, 6 ,Occupant Amount, 16
Start Time, 1-1 ,End Time, 12-32,Number of Steps per Hour, 6
Room Number,0,1,2,3,4,5,6,-1, 
Room ID,S0_Outdoor,S1_PERIMETER_ZN_1,S2_CORE_ZN,S3_ATTIC,S4_PERIMETER_ZN_2,S5_PERIMETER_ZN_3,S6_PERIMETER_ZN_4,Outside building, 
Occupant Number,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,
Occupant ID,S1_PERIMETER_ZN_1_O1,S1_PERIMETER_ZN_1_O2,S1_PERIMETER_ZN_1_O3,S1_PERIMETER_ZN_1_O4,S1_PERIMETER_ZN_1_O5,S4_PERIMETER_ZN_2_O1,S4_PERIMETER_ZN_2_O2,S4_PERIMETER_ZN_2_O3,S5_PERIMETER_ZN_3_O1,S5_PERIMETER_ZN_3_O2,S5_PERIMETER_ZN_3_O3,S5_PERIMETER_ZN_3_O4,S5_PERIMETER_ZN_3_O5,S6_PERIMETER_ZN_4_O1,S6_PERIMETER_ZN_4_O2,S6_PERIMETER_ZN_4_O3,
Step,Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,
36471, 9/11 6:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36472, 9/11 6:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36473, 9/11 6:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36474, 9/11 7:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36475, 9/11 7:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36476, 9/11 7:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36477, 9/11 7:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36478, 9/11 7:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36479, 9/11 7:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36480, 9/11 8:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36481, 9/11 8:10:00, -1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36482, 9/11 8:20:00, -1,-1,0,1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,
36483, 9/11 8:30:00, 1,-1,0,1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,6,6,
36484, 9/11 8:40:00, 1,-1,5,1,1,4,4,-1,5,4,-1,-1,-1,6,6,6,
36485, 9/11 8:50:00, 1,-1,6,1,4,4,4,-1,5,6,5,-1,5,6,6,6,
36486, 9/11 9:0:00, 2,1,4,2,4,0,2,2,2,2,2,-1,5,2,2,2,
36487, 9/11 9:10:00, 2,1,6,2,4,4,2,2,2,2,2,-1,5,2,2,2,
36488, 9/11 9:20:00, 2,1,4,2,5,4,2,2,2,2,2,-1,5,2,2,2,
36489, 9/11 9:30:00, 2,1,6,2,4,4,2,2,2,2,2,-1,5,2,2,2,
36490, 9/11 9:40:00, 2,1,4,2,3,4,2,2,2,2,2,5,5,2,2,2,
36491, 9/11 9:50:00, 2,1,0,2,1,4,2,2,2,2,2,5,5,2,2,2,
36492, 9/11 10:0:00, 1,3,2,1,2,2,4,4,2,2,2,5,5,2,2,2,
36493, 9/11 10:10:00, 1,1,2,1,2,2,4,4,2,2,2,5,0,2,2,2,
36494, 9/11 10:20:00, 1,1,2,1,2,2,4,4,2,2,2,5,5,2,2,2,
36495, 9/11 10:30:00, 1,1,1,1,1,4,4,4,5,5,5,5,5,6,6,6,
36496, 9/11 10:40:00, 4,1,1,1,1,4,4,4,5,5,5,5,5,6,6,0,
36497, 9/11 10:50:00, 4,1,1,1,1,0,6,4,5,1,5,0,0,6,6,0,
36498, 9/11 11:0:00, 6,1,1,1,6,4,4,0,1,0,5,0,5,6,6,0,
36499, 9/11 11:10:00, 4,1,1,1,5,4,4,0,1,5,5,3,5,6,6,6,
36500, 9/11 11:20:00, -1,1,0,1,4,4,0,-1,4,5,1,5,5,6,6,0,
36501, 9/11 11:30:00, -1,1,1,1,0,1,0,-1,4,5,-1,5,5,0,6,0,
36502, 9/11 11:40:00, -1,1,-1,-1,0,3,0,-1,-1,5,-1,5,5,0,5,6,
36503, 9/11 11:50:00, -1,1,-1,-1,0,-1,4,-1,-1,0,-1,5,5,6,5,4,
36504, 9/11 12:0:00, -1,1,-1,-1,0,-1,3,-1,-1,5,-1,3,0,6,-1,-1,
36505, 9/11 12:10:00, 1,3,-1,-1,1,-1,4,4,-1,5,-1,5,4,-1,-1,-1,
36506, 9/11 12:20:00, 1,1,1,1,1,-1,-1,4,5,-1,5,5,5,-1,-1,-1,
36507, 9/11 12:30:00, 1,1,1,1,-1,-1,-1,4,0,-1,5,5,3,-1,-1,-1,
36508, 9/11 12:40:00, 1,-1,1,1,-1,4,-1,4,0,-1,5,5,-1,-1,6,6,
36509, 9/11 12:50:00, 1,-1,1,1,-1,4,-1,4,5,-1,5,5,-1,6,6,6,
36510, 9/11 13:0:00, 1,-1,1,1,-1,4,4,4,2,-1,5,-1,-1,6,2,6,
36511, 9/11 13:10:00, 1,-1,1,1,1,4,4,4,2,5,0,-1,-1,6,2,6,
36512, 9/11 13:20:00, 1,1,1,1,1,4,0,4,2,5,5,-1,5,6,2,6,
36513, 9/11 13:30:00, 1,1,1,1,1,4,4,4,2,5,5,-1,5,6,2,3,
36514, 9/11 13:40:00, 1,1,1,1,1,0,1,4,2,5,5,5,5,6,2,0,
36515, 9/11 13:50:00, 1,1,1,1,1,0,4,4,2,5,5,6,5,6,2,0,
36516, 9/11 14:0:00, 1,1,0,1,1,4,4,4,5,5,5,5,5,6,6,0,
36517, 9/11 14:10:00, 1,1,0,1,1,4,4,4,5,5,1,5,5,3,6,0,
36518, 9/11 14:20:00, 1,1,0,1,1,4,3,4,5,0,1,5,5,6,6,0,
36519, 9/11 14:30:00, 2,2,0,2,1,2,2,4,0,0,6,1,5,2,6,2,
36520, 9/11 14:40:00, 2,2,1,2,1,2,2,4,0,0,6,5,5,2,6,2,
36521, 9/11 14:50:00, 2,2,1,2,1,2,2,4,0,5,6,5,5,2,6,2,
36522, 9/11 15:0:00, 2,2,1,2,1,2,2,4,0,5,3,5,5,2,6,2,
36523, 9/11 15:10:00, 2,2,1,2,1,2,2,0,5,5,3,5,5,2,6,2,
36524, 9/11 15:20:00, 2,2,1,2,1,2,2,0,0,5,0,5,5,2,6,2,
36525, 9/11 15:30:00, 1,1,1,1,1,4,4,4,0,5,0,5,5,6,6,6,
36526, 9/11 15:40:00, 1,1,1,1,1,4,4,4,0,6,5,5,5,6,6,6,
36527, 9/11 15:50:00, 1,3,1,1,0,4,4,0,0,1,5,5,5,6,6,6,
36528, 9/11 16:0:00, 1,1,1,1,0,4,4,4,5,3,5,-1,0,6,0,6,
36529, 9/11 16:10:00, 1,1,0,1,0,4,4,4,0,0,5,-1,5,6,6,6,
36530, 9/11 16:20:00, 1,1,1,1,0,4,6,6,5,5,5,-1,-1,6,6,0,
36531, 9/11 16:30:00, 1,0,1,1,1,4,1,1,5,0,5,-1,-1,3,6,6,
36532, 9/11 16:40:00, 1,5,1,1,1,4,4,0,5,0,5,-1,-1,6,6,6,
36533, 9/11 16:50:00, 1,1,0,1,1,4,0,4,5,5,5,-1,-1,3,6,6,
36534, 9/11 17:0:00, 1,-1,0,1,0,4,0,4,0,5,5,-1,-1,6,6,6,
36535, 9/11 17:10:00, 1,-1,1,1,1,4,4,-1,0,5,5,-1,-1,6,6,6,
36536, 9/11 17:20:00, 1,-1,1,0,1,4,4,-1,0,5,5,-1,-1,-1,6,3,
36537, 9/11 17:30:00, 1,-1,1,1,1,4,-1,-1,-1,5,-1,-1,-1,-1,6,6,
36538, 9/11 17:40:00, -1,-1,-1,1,1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36539, 9/11 17:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36540, 9/11 18:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36541, 9/11 18:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36542, 9/11 18:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36543, 9/11 18:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36544, 9/11 18:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36545, 9/11 18:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36546, 9/11 19:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36547, 9/11 19:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36548, 9/11 19:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36549, 9/11 19:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36550, 9/11 19:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36551, 9/11 19:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36552, 9/11 20:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36553, 9/11 20:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36554, 9/11 20:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36555, 9/11 20:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36556, 9/11 20:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36557, 9/11 20:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36558, 9/11 21:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36559, 9/11 21:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36560, 9/11 21:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36561, 9/11 21:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36562, 9/11 21:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36563, 9/11 21:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36564, 9/11 22:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36565, 9/11 22:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36566, 9/11 22:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36567, 9/11 22:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36568, 9/11 22:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36569, 9/11 22:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36570, 9/11 23:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36571, 9/11 23:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36572, 9/11 23:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36573, 9/11 23:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36574, 9/11 23:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36575, 9/11 23:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36576, 9/12 0:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36577, 9/12 0:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36578, 9/12 0:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36579, 9/12 0:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36580, 9/12 0:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36581, 9/12 0:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36582, 9/12 1:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36583, 9/12 1:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36584, 9/12 1:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36585, 9/12 1:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36586, 9/12 1:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36587, 9/12 1:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36588, 9/12 2:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36589, 9/12 2:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36590, 9/12 2:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36591, 9/12 2:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36592, 9/12 2:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36593, 9/12 2:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36594, 9/12 3:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36595, 9/12 3:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36596, 9/12 3:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36597, 9/12 3:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36598, 9/12 3:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36599, 9/12 3:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36600, 9/12 4:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36601, 9/12 4:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36602, 9/12 4:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36603, 9/12 4:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36604, 9/12 4:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36605, 9/12 4:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36606, 9/12 5:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36607, 9/12 5:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36608, 9/12 5:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36609, 9/12 5:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36610, 9/12 5:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36611, 9/12 5:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36612, 9/12 6:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36613, 9/12 6:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36614, 9/12 6:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36615, 9/12 6:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36616, 9/12 6:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36617, 9/12 6:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36618, 9/12 7:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36619, 9/12 7:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36620, 9/12 7:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36621, 9/12 7:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36622, 9/12 7:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36623, 9/12 7:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36624, 9/12 8:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36625, 9/12 8:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,
36626, 9/12 8:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,
36627, 9/12 8:30:00, -1,-1,-1,1,1,-1,-1,-1,-1,5,5,-1,-1,6,6,-1,
36628, 9/12 8:40:00, -1,-1,-1,1,1,4,4,4,-1,5,5,-1,-1,6,4,-1,
36629, 9/12 8:50:00, 1,-1,1,1,1,4,4,0,-1,5,5,-1,-1,6,6,6,
36630, 9/12 9:0:00, 1,-1,0,1,1,4,4,0,5,5,5,5,-1,6,6,6,
36631, 9/12 9:10:00, 1,1,0,1,1,4,5,4,5,5,5,5,5,6,3,6,
36632, 9/12 9:20:00, 1,1,1,1,1,4,4,4,5,5,5,5,5,6,6,6,
36633, 9/12 9:30:00, 2,1,1,1,1,2,2,4,5,2,2,2,2,2,6,6,
36634, 9/12 9:40:00, 2,1,0,1,1,2,2,4,5,2,2,2,2,2,6,6,
36635, 9/12 9:50:00, 2,0,0,1,4,2,2,0,5,2,2,2,2,2,6,6,
36636, 9/12 10:0:00, 2,0,6,1,3,2,2,4,5,2,2,2,2,2,4,5,
36637, 9/12 10:10:00, 2,1,3,1,1,2,2,4,5,2,2,2,2,2,4,4,
36638, 9/12 10:20:00, 2,1,3,0,1,2,2,4,5,2,2,2,2,2,1,5,
36639, 9/12 10:30:00, 1,1,1,2,2,4,4,4,5,5,5,5,5,6,6,2,
36640, 9/12 10:40:00, 1,5,0,2,2,4,4,4,5,5,5,5,5,6,6,2,
36641, 9/12 10:50:00, 1,1,1,2,2,4,4,4,5,5,0,0,5,6,1,2,
36642, 9/12 11:0:00, 1,3,1,2,2,0,4,4,5,0,5,1,5,6,4,2,
36643, 9/12 11:10:00, -1,1,1,2,2,1,4,4,5,5,5,5,5,6,1,2,
36644, 9/12 11:20:00, -1,-1,1,2,2,1,4,4,5,5,5,5,3,6,5,2,
36645, 9/12 11:30:00, -1,-1,1,2,2,5,4,4,5,0,5,5,5,6,6,2,
36646, 9/12 11:40:00, -1,-1,1,2,2,3,3,4,-1,-1,0,5,-1,3,6,2,
36647, 9/12 11:50:00, 1,-1,0,2,2,0,-1,4,-1,-1,-1,-1,-1,-1,6,2,
36648, 9/12 12:0:00, 1,2,-1,2,1,0,-1,4,-1,-1,-1,-1,-1,-1,6,6,
36649, 9/12 12:10:00, 1,2,-1,2,0,0,-1,4,-1,-1,-1,-1,-1,-1,6,6,
36650, 9/12 12:20:00, 1,2,-1,2,-1,0,-1,0,-1,5,-1,-1,-1,-1,-1,-1,
36651, 9/12 12:30:00, 1,2,-1,2,-1,-1,-1,-1,5,5,-1,-1,5,6,-1,-1,
36652, 9/12 12:40:00, 1,2,1,2,-1,-1,4,-1,5,5,5,5,5,6,-1,-1,
36653, 9/12 12:50:00, 1,2,1,2,-1,-1,4,-1,5,5,0,0,5,6,-1,-1,
36654, 9/12 13:0:00, 2,2,2,1,-1,-1,2,-1,2,5,5,2,5,2,-1,6,
36655, 9/12 13:10:00, 2,2,2,-1,1,-1,2,-1,2,5,5,2,5,2,6,6,
36656, 9/12 13:20:00, 2,2,2,-1,1,4,2,4,2,5,0,2,5,2,6,6,
36657, 9/12 13:30:00, 2,2,2,-1,1,4,2,4,2,0,4,2,5,2,6,6,
36658, 9/12 13:40:00, 2,2,2,-1,1,4,2,4,2,0,1,2,5,2,6,6,
36659, 9/12 13:50:00, 2,2,2,1,1,0,2,4,2,6,3,2,5,2,6,6,
36660, 9/12 14:0:00, 1,1,1,1,6,0,4,4,5,0,0,5,5,6,6,6,
36661, 9/12 14:10:00, 1,1,1,0,6,0,4,4,5,0,0,5,5,6,6,6,
36662, 9/12 14:20:00, 3,1,1,0,3,4,1,4,5,0,0,5,5,3,6,4,
36663, 9/12 14:30:00, 2,2,2,4,6,4,6,4,2,2,5,2,5,2,2,5,
36664, 9/12 14:40:00, 2,2,2,0,0,4,4,4,2,2,5,2,5,2,2,5,
36665, 9/12 14:50:00, 2,2,2,0,1,4,4,4,2,2,0,2,5,2,2,6,
36666, 9/12 15:0:00, 2,2,2,0,1,4,4,4,2,2,0,2,5,2,2,6,
36667, 9/12 15:10:00, 2,2,2,1,1,4,4,4,2,2,5,2,5,2,2,0,
36668, 9/12 15:20:00, 2,2,2,1,1,4,3,4,2,2,5,2,3,2,2,0,
36669, 9/12 15:30:00, 1,1,1,2,1,2,4,4,2,2,5,5,2,6,6,0,
36670, 9/12 15:40:00, 1,1,1,2,0,2,4,4,2,2,5,5,2,6,4,6,
36671, 9/12 15:50:00, 1,0,1,2,0,2,4,4,2,2,5,5,2,6,6,5,
36672, 9/12 16:0:00, 1,0,1,2,0,2,4,4,2,2,5,5,2,3,3,5,
36673, 9/12 16:10:00, 1,4,0,2,0,2,4,4,2,2,5,5,2,6,6,6,
36674, 9/12 16:20:00, 1,6,1,2,0,2,4,0,2,2,5,5,2,1,6,6,
36675, 9/12 16:30:00, 1,4,0,1,0,4,4,4,5,5,5,-1,5,1,6,6,
36676, 9/12 16:40:00, 1,6,0,1,1,4,3,4,0,5,5,-1,5,5,6,6,
36677, 9/12 16:50:00, 1,-1,1,0,0,4,4,0,5,5,5,-1,5,1,6,6,
36678, 9/12 17:0:00, 1,-1,1,1,0,4,4,0,4,5,5,-1,5,6,6,6,
36679, 9/12 17:10:00, 1,-1,1,1,5,6,6,4,4,5,5,-1,-1,6,6,6,
36680, 9/12 17:20:00, 1,-1,0,5,5,0,4,5,-1,6,5,-1,-1,6,6,6,
36681, 9/12 17:30:00, 1,-1,0,-1,0,0,4,-1,-1,-1,-1,-1,-1,4,6,6,
36682, 9/12 17:40:00, -1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,5,
36683, 9/12 17:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,
36684, 9/12 18:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36685, 9/12 18:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36686, 9/12 18:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36687, 9/12 18:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36688, 9/12 18:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36689, 9/12 18:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36690, 9/12 19:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36691, 9/12 19:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36692, 9/12 19:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36693, 9/12 19:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36694, 9/12 19:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36695, 9/12 19:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36696, 9/12 20:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36697, 9/12 20:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36698, 9/12 20:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36699, 9/12 20:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36700, 9/12 20:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36701, 9/12 20:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36702, 9/12 21:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36703, 9/12 21:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36704, 9/12 21:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
36705, 9/12 21:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
